SMILES,property_HLM,property_MDR1_MDCK_ER,property_Solubility,property_hPPB,property_rPPB,property_RLM
O=C(/C=C/c1ccc(Cl)cc1)N1CCC2(CC1)CN(Cc1ccc(Cl)c(Cl)c1)C(=O)O2,1.358296608,0.398272583,0.33243846,,,2.675676628
O=C(Nc1nnc2n1CCCC2)c1cscn1,0.675686709,0.617025715,,,,1.027920136
O=C(c1ccc2[nH]ccc2c1)N1CCCC(c2cccc(-c3ccc(F)cc3)n2)C1,1.861886721,0.203055454,0.371067862,,,2.756505268
c1nn(C2CCOCC2)cc1Nc1ncc2nnn(-c3ccc4cn[nH]c4c3)c2n1,1.985754205,2.725057246,,,,2.883853277
CCCNC(=O)C1(NCc2cncnc2)CCCCC1,1.635182049,0.872573729,,,,2.104049865
N#Cc1c(O)nc(SCc2cccc(F)c2F)nc1C1CC1,,-0.087873397,0.322219295,,,
C[C@H](c1nc(=O)c2cnn(C3CCOCC3)c2[nH]1)N1CC(Oc2ccccc2)C1,1.438194141,0.981146653,,,,2.206599228
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)CCn3ncc4ccccc43)C2)n1,2.538235566,1.778460458,,,,3.36208683
COc1ccc(NC(C)=O)cc1NC(=O)CN(Cc1ccccc1)C(C)C,3.128647043,0.344454085,,,,3.622840034
O=C(NCCc1ccc2c(c1)OCO2)Nc1ccncc1,0.920175522,0.556198694,1.667452953,,,1.43611492
Cc1ccccc1NC(=O)Cn1nnc(C2CC2)n1,0.675686709,-0.047996222,,,,1.710726474
CCn1nccc1-c1cc(CC2CCNCC2)ncn1,0.675686709,1.737968436,1.571359393,,,1.027920136
CN(C)C(=O)c1ccnc(NCc2cccc(C#N)c2)c1,0.675686709,0.757610352,,,,1.839006415
Cc1cnc(-n2cnnc2)c(-c2cccc(Cl)c2Cl)c1,0.838786145,0.351583869,1.269512944,,,2.218672021
CC(C)(C(=O)NCc1ccccn1)c1ccccc1,0.675686709,-0.133202618,1.889805752,,,2.139107371
Cc1cccc(-c2ncc(CNCc3ccccc3-n3cccn3)cn2)c1,2.481132922,-0.22676709,1.349277527,,,3.537610206
CCN1CCC(Nc2nc(C)cc(C)c2C#N)CC1,0.827821428,0.093630466,1.63748973,,,3.396260039
Cc1nc(-c2cc(C)on2)n(CCc2ccccc2)n1,1.964127577,-0.221745159,1.332842267,,,3.597022606
Cn1cc(C2CCN(CC(=O)N3CCc4sccc4C3)CC2)cn1,0.675686709,0.441134159,1.792251572,,,2.09887206
CN1CCN(C(=O)C2(NC(=O)c3ccc(C(F)(F)F)cc3)CCCC2)CC1,0.675686709,1.934414346,1.88149878,,,1.027920136
Cc1ccc(S(=O)(=O)N2CCCc3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc32)cc1,2.387151611,,,,,3.35375207
COc1ccc(Cl)cc1-c1cccc(C(=O)NCCN2CCCC2=O)c1,2.024777015,0.778875677,,,,2.942241269
c1cc(CNc2ncc(-c3cnccn3)c(C3CC3)n2)ccn1,1.397870516,0.13170626,,,,3.117910332
CCN(CC)S(=O)(=O)c1ccc2c(c1)CCN2CC(=O)NCc1ccccc1F,2.527626035,0.9964933,1.640580806,,,3.254931209
CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,1.397348966,0.860625544,1.033423755,0.163856803,-0.639532816,2.376374361
O=C(Nc1cccnc1)c1ccccc1Cc1ccccc1,1.53058386,-0.212953043,1.848435455,,,2.663557707
Nc1ccc(Oc2ccccc2F)nc1,0.675686709,-0.275843186,1.408070286,,,1.417604535
Cc1cnc(NC(=O)Cc2coc3cc(C)c(C)cc23)s1,,,-0.494850022,,,
Cn1nccc1C(=O)C1CCN(C(=O)c2cc(C(C)(C)C)nn2C)CC1,0.675686709,,,,,1.990796
COCC1CCN(c2noc(-c3cccs3)n2)CC1,1.597552591,-0.266547198,1.109578547,,,2.511771098
CN(CCOc1ccccc1)CC(=O)NCCc1ccccc1,2.426867334,-0.138130078,,,,3.73427484
Cn1ccc2c(NC(=O)N3CCCN(C(=O)Oc4ccccc4)CC3)cccc21,1.620677284,,1.856608068,,,2.890300272
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(CC)CC)c1ccccc1CC2,1.652604075,1.33702227,1.9364132,,,2.556304914
COc1ccc([C@H]2c3[nH]c4ccc(Cl)cc4c3CCN2C(=O)Oc2ccc(Cl)cc2)cc1,,-0.364638431,-1.0,1.51293775,1.754608223,
COc1ccc(-c2nc(NC(C)C)ncc2-c2ncc[nH]2)cc1,1.427518566,0.805649524,,,,3.063681556
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)COc3ccccc3F)C2)n1,2.059949454,0.977648796,1.745465169,,,2.705097036
Cn1cc(C#N)cc1-c1nc(C2CC2)nn1CCc1ccccc1,2.263813537,-0.030456182,1.692318044,,,3.271445916
Cc1ccc2occ(CN3C[C@H]4CCCN4C[C@H]3C)c(=O)c2c1,1.379686152,-0.070937083,,,,2.980279322
CC(C)C[C@H](C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1)[C@@H](O)C(=O)NO,1.742921423,,,,,2.776868188
Cn1cncc1CCNC(=O)[C@H]1CC1(C)C,0.675686709,0.915507491,1.459693976,,,1.027920136
O=C(Nc1nc2ccccc2[nH]1)C1CCCCC1,1.190135521,-0.142205444,0.388278863,,,2.277306592
Cc1cc(-c2nc(N(C)C)no2)cc(O)n1,0.675686709,-0.138873218,,,,1.501114059
CCc1cc(NS(C)(=O)=O)n(C)n1,0.675686709,0.405509667,,,,1.027920136
CC(C)c1ccccc1OC(=O)NCCc1ccc2ccccc2c1,,-0.308459519,-0.148741651,,,
Cc1nn(-c2ccc(C(=O)O)cc2C#Cc2ccccc2)c(C)c1C,0.675686709,0.582203374,1.666424373,,,2.774355626
OCCN1CCN(c2ccnc3ccc(Br)cc23)CC1,1.098297536,0.241565357,,,,2.055611473
O=C(Nc1nc2ccccc2[nH]1)c1cccnc1,,,-0.698970004,,,
Cc1ccc(N2CCN(C(=O)c3c(C)nc4sccn34)CC2=O)cc1,0.675686709,0.827549548,1.789510204,,,1.50861051
Cc1nc(CCN2C(=O)NC(C)(C)C2=O)cs1,0.675686709,0.664060367,1.503109437,,,1.336939794
COc1c(C)cnc(CN(C)S(N)(=O)=O)c1C,0.675686709,0.279969626,1.485721426,,,1.913729104
O=C(CN1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1)N1CCCC1,1.711284074,0.33521163,1.738384124,,,2.62188429
Cc1cc(NCc2ccnc(N3CCCC3)c2)c2ccccc2n1,1.375864714,1.231145739,1.507451061,,,3.737787441
O=c1c2ccncc2ncn1[C@H]1CCN(Cc2ccccc2)C1,1.353800865,-0.354224788,,,,2.901184144
Cc1cc(Nc2nnc(C)s2)cc(C2CN(C(=O)Cc3csc(C)n3)CCO2)n1,1.270795253,1.550074687,,,,2.013241816
Cc1cnc(NCC2(CO)CCCC2)nc1N(C)C,1.472258992,-0.022272593,,,,3.020552695
O=C(CN1CCc2ccccc21)N1CCC(c2nc3ccccc3[nH]2)CC1,2.049624983,1.749252026,1.720159303,,,3.070491144
Cc1cc2ncn(CC(=O)NC(C)(C)C)c2cc1C,0.675686709,0.742860403,1.592176757,,,1.845470133
C[C@@H](C(=O)N1CCCC1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,0.675686709,2.209515015,1.60906055,,,1.80926672
C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,1.89741814,1.938640339,1.770115295,0.838502776,,3.308929409
COc1cccc2c1Oc1nc(-c3ccccc3)[nH]c(=S)c1C2,,,-0.455931956,,,
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,1.364794807,,1.511883361,,,2.027019174
O=C1CN(C(=O)c2ccc(Cl)cn2)CCN1CCc1ccccc1,0.860517677,0.043278229,,,,2.698271097
Cc1cc(Cl)n(-c2ccc(C#N)cc2)n1,2.020547724,-0.332256154,,,,2.491841954
COc1ccc2c(c1)C(=O)N(c1ccc(C)cc1)C(=O)C2,1.47424541,,,,,2.566113271
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,1.506071875,0.595868979,0.579783597,,,2.591679978
Cn1c(=O)c2c(ncn2C)n(C)c1=O,0.675686709,-0.073637098,,,,1.027920136
O=S(=O)(c1cn[nH]c1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1,1.721192109,0.476979096,0.161368002,,,2.59522167
CN1C(=O)N(CC(=O)NCc2ccc(Cl)cc2)C(=O)C12CCCCC2,2.900687678,0.742348022,1.705007959,,,3.323269224
CN(CCc1ccccn1)c1cnc2ccccc2n1,1.936086275,-0.193864874,1.648847708,,,2.935338453
CCc1nc(C)cc(N2CCCC3(CCNCC3)CC2)n1,0.675686709,1.511064263,,,,1.027920136
CCOc1ccccc1CNCCc1c[nH]c2ccccc12,2.104196802,0.524248505,1.597804842,,,3.335979142
COc1cc(C=C2C(=O)NN(c3ccccc3)C2=O)ccc1OCC(N)=O,2.197440459,,1.472171147,,,2.442962399
Cc1ccc(F)cc1S(=O)(=O)Nc1ccc(C(=O)N2CCCC2)cc1,2.10504328,1.347894984,,,,3.788869608
COc1cc(CN2CCC(C(=O)N3CCOCC3)CC2)ccc1C,0.97386645,0.463168066,,,,2.358239508
CS(=O)(=O)CCNc1ccc2ccc(F)cc2n1,1.193068916,-0.186076864,1.728191399,,,1.883161567
CC1(C)CCCN1C(=O)c1c(F)cc(C#N)cc1F,0.675686709,-0.178464795,,,,1.842971001
CCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1,2.15518416,1.290195829,0.644438589,,,2.374445884
CCOc1ccc(NC(=O)c2ccc3c(c2)NC(=O)CO3)cc1,0.675686709,,,,,2.661793762
Cc1cc2c(=O)n3c(nc2s1)CCNCC3,0.675686709,,,,,1.829020585
COc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1F,1.224351745,,1.492760389,,,2.573176894
Cn1cc(-c2cccc3c(C(N)=O)cccc23)cn1,0.675686709,0.068819499,,,,1.628971005
CN(CC(N)=O)Cc1cc2c(cc1Br)OCO2,1.016991578,-0.118484638,1.843232778,,,2.511115652
CCc1noc(-c2ccc(C)c(N)c2)n1,2.319774171,,,,,2.292397859
O=C1CN(c2ccc(Nc3nccc(C(F)(F)F)n3)cn2)CCN1,0.675686709,0.468083204,1.710117365,1.543819805,1.433497815,1.387407625
CCOC(=O)c1ccc(S(=O)(=O)N2CCc3cc(C(=O)OC)ccc32)cc1,,,-0.080921908,,,
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)C2CN(Cc3ccc(Cl)cc3)C2)n1,0.937517892,1.66984561,,,,1.452920564
COCCNc1ncnc2ccsc12,0.675686709,-0.148292612,1.610127613,,,1.36078269
COc1ccc(Nc2ncnc3sccc23)c(OC)c1,1.951084836,-0.242457763,1.60346916,,,2.781696508
CC(=O)N1CCCC(C(=O)N2CCc3c(cccc3C(C)C)C2)C1,1.662918302,,1.739967697,,,2.704202011
CC(=O)Nc1ccc2nc(C)cc(O)c2c1,0.675686709,0.190366194,1.587710965,,,1.027920136
CCn1cc(C2CCN(Cc3ccc(C#N)cc3)CC2)cn1,1.087000121,-0.347026615,1.632963168,,,2.27343882
COc1cc2nc(-c3ccc(N4CCN(C)CC4)cc3)nc(NCCN3CCOCC3)c2cc1OC,0.939443869,,,,,1.958776856
CN(CCSc1ccc2nnc(C(F)F)n2n1)Cc1ccccc1,2.39006211,-0.185015201,,,,3.502383279
CC(=O)N1CCN(C(=O)CCc2ccc(-c3ccccc3)[nH]2)CC1,0.675686709,0.945804081,1.790707287,,,1.775544917
O=C(CCc1cccs1)Nc1ccc(N2CCOCC2)cn1,1.335197045,-0.208932317,1.507720977,,,1.691982757
COc1ccc(C(=O)Nc2ccc3oc(C)nc3c2)c(OC)c1,1.403926565,-0.262384759,1.188647296,,,2.280808203
Cc1ncn(Cc2noc(-c3ccccc3O)n2)c1C,1.299093072,-0.19159835,,,,2.683729479
CNc1ncnc2c1ncn2[C@H]1CC[C@H](NC(=O)CCCNC(=O)OC(C)(C)C)[C@H](O)[C@H]1O,0.705692697,0.505293073,,,,1.298547435
N#Cc1cc(F)c(N2CCN(CCO)CC2)c(F)c1,0.675686709,-0.280743974,1.615739689,,,1.027920136
CN(C(=O)C1CCN(c2ncccn2)CC1)C1CCCCCCC1,2.715346394,-0.070580205,1.69399061,,,3.589768031
Cn1cc(CN2CCCC(c3ccnc(Nc4cnccn4)c3)C2)cn1,0.888516461,0.8034241,,,,2.253381626
O=C1CCCN1c1ccc(NCc2ccccn2)nc1,0.675686709,0.118086518,1.735279448,,,1.027920136
Cc1ccccc1CSc1ccc(-c2ccccn2)nn1,1.980603238,-0.229703444,0.243038049,,,2.729890168
CCOCCC(=O)N1CCC2(CCCN(C)CC2)CC1,0.675686709,0.465281188,,,,1.485210191
CC(C)(C)c1cc(C(=O)CSc2nncn2-c2ccccc2)cc(C(C)(C)C)c1O,1.200689847,,,,,1.668087787
COc1ccc(OC)c(S(=O)(=O)Nc2cccc(CCc3ccccn3)c2)c1,2.765215401,0.624089333,1.599555591,,,3.497596207
CCSCCC(=O)NCCn1nc(C)c(CC)c1C,2.164974107,0.39658859,,,,3.187317062
COc1cc(/C=C/c2nccc(C#N)n2)ccc1F,,,0.514547753,,,
Cc1noc2ncc(C(=O)Nc3nc(C4CC4)cs3)cc12,1.953648568,-0.291178559,1.06069784,,,2.575872243
Cc1ncc2c(n1)CN(CCCc1nc3ccccc3o1)CC2,1.926902963,-0.111068517,1.668385917,,,2.489812285
CN1CCN(C2=c3ccccc3=Nc3ccc(Cl)cc3N2)CC1,,-0.097029501,1.764699064,,,
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)c2oc3ccc(Cl)cc3c2C)n1,1.650773629,2.06814925,,,,2.924283422
C1CN(c2nc3c(c(N4CCSCC4)n2)SCC3)CCS1,2.099414736,-0.416802486,,,,3.183513834
O=C(c1ccc(-c2ccncc2)cc1)N1CCC(O)(CN2CCCC2)CC1,0.675686709,1.248721737,,,,1.880870733
CC1(c2nnc(-c3ccc4c(c3)OCCO4)o2)CCOCC1,1.125416198,-0.129831132,1.610660163,,,2.392200836
CC(=O)Nc1ccc(O)cc1,,,1.442479769,1.887859133,1.916985305,
CN1C(=O)c2ccc(C(=O)N3CCN(C4CCCCC4)CC3)cc2C1=O,1.266607954,,,,,2.137537666
COc1cc(F)c(NCC(=O)Nc2ccc(C)cc2)cc1OC,1.50134687,-0.174810933,1.678062905,,,2.42911571
Cc1nc(C)c(C(=O)Nc2ccc3ncccc3c2)o1,1.125871467,,,,,1.541566764
Cc1nnc(-c2cccc(C(=O)O)c2)o1,0.675686709,,1.536432176,,,1.027920136
c1ccc2nc(OC3CCNCC3)cnc2c1,0.675686709,,,,,2.263375651
CCc1nnc(Sc2nc3cc(C)nn3c3ccccc23)[nH]1,1.136530324,0.081861329,,,,2.142401982
Cc1ccc(NC(=O)c2nn(-c3ccccc3)nc2C)cc1,,,-0.537602002,,,
O=c1c(=O)n(-c2ccc(F)c(F)c2)ccn1Cc1ccccc1Cl,,-0.157517765,-0.431798276,,,
Cn1c(=O)n(Cc2cccnc2)c(=O)c2ccc(C(F)(F)F)nc21,0.675686709,-0.190345096,,,,1.922798094
O=C1CCCC[C@@H]2[C@H](C[C@@H](Cc3ccccc3F)N2C(=O)c2cccc3ncccc23)N1,1.804466564,1.682172588,,1.277998644,1.348966512,2.602536368
CC(C)n1cc(-c2ccc3c(c2)N(C)CC3)c2c(NS(=O)(=O)c3ccn(C)n3)ccnc21,1.84221595,0.393728801,1.288025535,,,2.061022496
COc1cc(C#N)ccc1Oc1nc2ccccc2o1,,,0.939519253,,,
CCCc1cc(CNS(=O)(=O)c2cc(-c3cnc(C)o3)ccc2C)on1,2.593232885,0.886337808,,,,3.397385147
Cc1oc(C)c(C(=O)Nc2ccn(C)n2)c1C,1.877521077,-0.22431506,1.564666064,,,1.971651518
O=C(NCC(=O)N1CCN(C2CC2)CC1)c1ccccc1,0.675686709,-0.181113798,1.794488047,,,1.027920136
C#Cc1cccc(N(CC(=O)NC(N)=O)Cc2cccs2)c1,1.585990584,0.351122814,,,,3.205708492
Cc1csc(NC(=O)CCc2ccncc2)n1,0.675686709,-0.057438597,1.580924976,,,1.656059852
Cc1cc(C(=O)NC2CCN(c3nc(-c4cccs4)nc4ccccc34)CC2)on1,,-0.123439753,-0.017728767,,,
CN(C)[C@@H]1CN(C(=O)COc2ccccc2)C[C@H]1O,0.675686709,,1.920645001,,,1.245315216
Cc1cccnc1CN1CCC(O)(c2ccccc2)CC1,0.692670699,-0.018504533,,,,2.834842076
C#CCNC(=O)Cc1coc2cc(OC)ccc12,1.188647296,-0.189636069,1.751587005,,,2.263446689
Cc1noc(NCc2ccc(F)cc2C)n1,0.675686709,-0.230109065,,,,1.834395268
COc1ccccc1N1CCN(c2nc(-c3ccc(F)cc3)cc(=O)[nH]2)CC1,,0.332004956,-0.698970004,,,
Fc1ccccc1-c1c[nH]nc1C1CCCN1Cc1ccc2ncccc2c1,2.601584178,0.353495036,1.465382851,0.545801757,0.460897843,3.213226004
Cc1nsc(NCc2cncs2)n1,0.675686709,-0.165109904,,,,1.226135722
Cc1cc(N2CCCC2c2cc(CCC(=O)O)cc(C)n2)ncn1,0.675686709,,,2.0,2.0,1.027920136
N#Cc1cccnc1Nc1cnn(Cc2ccccc2)c1,1.388225573,,0.57054294,,,2.929307528
COc1ccc(S(=O)(=O)N2CCC[C@H](C(=O)Nc3cccc4ncccc34)C2)cc1,1.353570042,,,,,2.786234503
Cc1ccc(C(=O)O)cc1NS(=O)(=O)c1csc(C(=O)Nc2ccccc2)c1,0.675686709,-0.056250511,1.788804493,,,1.027920136
Cc1ncc(CCN2C(=O)NC3(CCCC3)C2=O)s1,0.675686709,1.959178514,,,,1.803218051
Cc1cccnc1CNc1ccc(C#N)cc1F,1.517354274,-0.280988531,1.556181847,,,2.207171016
COc1ccc2nc(CN3CCC(O)(c4ccc(C)cc4)CC3)ccc2c1,1.648516134,-0.314692176,1.472463897,,,2.800172495
CC[C@H]1[C@@H](COc2nccc3cc(C(N)=O)c(OC)cc23)NC(=O)[C@H]1F,1.543596268,1.790315225,1.729002709,,,2.338270185
O=S(=O)(NCC1C2CC3CC(C2)CC1C3)C1CCOCC1,,,1.765072201,,,
Nc1ccc(Cl)c(NC2=NN(c3c(Cl)cc(Cl)cc3Cl)C(=O)C2)c1,1.966113561,,1.147985321,,,2.846444126
Cc1cc(C(=O)N(C)c2nc3ccccc3s2)cc(O)n1,0.675686709,0.601902459,,,,1.207311151
FC(F)(F)c1ccc(Nc2nc3cc(Oc4ccnc(-c5ncc(C(F)(F)F)[nH]5)c4)ccc3[nH]2)cc1,,-0.065626088,-0.455931956,,,
COCc1ccccc1COC(=O)c1ccc(C)nc1,2.647509132,-0.216392771,,,,3.346358648
Cn1cnnc1-c1cccc(NS(=O)(=O)c2cc3c(cc2Cl)OCCO3)c1,1.203576775,1.227585992,,,,2.488270026
CC(C)(C)c1nc(O)c2nnn(C3CCNCC3)c2n1,0.675686709,,,,,1.027920136
CS(=O)(=O)Nc1ccccc1-c1ccncc1,0.675686709,0.102726445,,,,2.000230115
O=C1CC2(CCN(C(=O)NCc3ccccc3)CC2)Oc2ccccc21,1.336619813,0.484987413,0.615950052,,,2.79148152
COCCc1nc(-c2ccccc2-c2ccccc2)n(CCO)n1,1.388633969,1.200198028,1.421603927,,,2.260912913
C[C@@H](CO)Nc1nc(C(F)(F)F)nc2[nH]cnc12,0.675686709,0.827538202,1.602059991,,,1.027920136
Cc1nnc(NC(=O)c2ccccc2-c2ccc(C(F)(F)F)cc2)s1,1.081671287,0.159784389,0.130333768,,,1.451187525
CN(Cc1c(F)cccc1Cl)C(=O)C1(C#N)CCCC1,2.045835222,,1.547159121,,,3.098164526
CCN(CC)C(=O)N1CCCN(C(=O)N(CC)CC)CC1,1.835956773,0.654039339,1.686546899,,,2.843747147
CCc1nc(COc2ccccc2Br)no1,,,1.341236623,,,
CCCc1n[nH]c2c1C(C1CC=CCC1)C(C#N)=C(N)O2,,,0.487138375,,,
CC(C)(CNc1cnn(CCO)c1)c1ccccc1,0.92417587,,,,,2.510217826
O=C(NCc1ccc(F)cc1)C1CCN(C(=O)/C=C/c2ccc(F)cc2)CC1,0.675686709,0.78840851,0.481442629,,,2.024633418
CN(CCN(C)C1CCCC1)C(=O)c1ccc(-c2nc[nH]n2)cc1,0.675686709,,1.56549363,,,1.293030906
Fc1ccc(F)c(-c2nc(C3CCOCC3)nn2-c2cccnc2)c1,0.675686709,0.122416298,1.545430829,,,1.862375899
CC(=O)Nc1ccnn1C1CCN(Cc2ccccc2C#Cc2ccccc2)CC1,1.916343387,1.423183384,1.412292509,,,2.705213494
CN1CCN(c2ccc(NC(=O)c3ccc(S(=O)(=O)N4CCCc5ccccc54)cc3)cc2)CC1,2.720869311,0.943247431,1.005180513,,,2.861773297
Cc1ccn(-c2ccc3[nH]c4c(c3c2)CCCC4=O)n1,2.136095621,,0.984527313,,,2.709644718
CNC(=O)c1ccc2c(c1)CCO[C@H]2CCN1CCN(c2ccc(C(N)=O)cc2)CC1,0.675686709,1.333228789,1.95438725,,,1.027920136
Cc1nccc(-c2cccc(NCC(=O)Nc3ccc(F)cc3)c2)n1,1.59216565,,,,,2.482729271
Cc1ccc(C(=O)C(=O)Nc2c(C)nn(C)c2C)cc1,1.300073495,-0.210777295,1.5132176,,,2.062220862
Cc1cccc(NC(=O)CN(C)Cc2nc3ccccc3c(=O)[nH]2)c1C,1.732305283,1.244672047,,,,2.756593513
COc1ccc2nc(C(=O)Nc3cnc4c(cnn4C(C)C)c3)ccc2c1,,-0.333575366,-0.823908741,,,
CONC(=O)c1cn(-c2ccc(Br)cc2)cn1,0.675686709,,1.803525396,,,2.665532212
Cc1nnc(N2CC[C@H](O)C2)c(C#N)c1C,0.675686709,0.115686601,1.494711025,,,1.027920136
N#Cc1cccnc1NCCc1cn2c(n1)CCCC2,1.059714846,0.12510836,1.719497017,,,3.387243316
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,,,1.773786445,,,
c1cnc(NCCc2cccc3cccnc23)nc1,2.021338175,,1.567731963,,,2.943789222
CCc1cc(NC(=O)Cc2c(C)nc3nc(SC)nn3c2C)[nH]n1,,,1.199480915,,,
O=C(CCN1C(=O)CCC1=O)Nc1cccc2ncccc12,0.675686709,1.054526705,1.655138435,,,1.027920136
Cc1nc2ccccc2c(C(=O)O)c1C,0.675686709,,,,,1.027920136
c1ccc(-c2nsc(N3CCCN(c4nccs4)CC3)n2)cc1,2.160546559,-0.182993571,1.471438407,,,3.16770153
O=C(NC12CCCC1NCC2)c1ccc(-c2cn[nH]c2)cc1,0.675686709,0.359673594,,2.0,,
NC(=O)Cn1ccc(-c2ccccc2)n1,0.675686709,-0.101364107,1.607347777,,,1.027920136
Cc1ncc(CN2CC[C@@H](Nc3cncc(Cl)n3)[C@@H](C)C2)s1,1.878648159,-0.011565693,1.722633923,1.205461507,1.264227348,2.804398773
COCC1(CNS(=O)(=O)c2ccc3[nH]cnc3c2)CCC1,1.21031852,1.515902572,,,,2.934497441
O=C(CCCNC(=O)NC1CCCCC1)Nc1cc(C2CC2)n[nH]1,,,1.641969598,,,
COc1cc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)c(Cl)cc1Cl,2.207243784,,,,,2.646507631
CC(C)Cc1ccc(-c2nc(-c3ccc(CN4CC(C(=O)O)C4)cc3)no2)cc1,0.880813592,,,,,1.230448921
CNc1nc(Nc2cnn([C@H]3CCN(C4COC4)C[C@@H]3F)c2Cl)ncc1C(F)(F)F,1.02596091,0.117134507,,,,1.784560239
Cc1ccc(-c2ccc(=O)n(Cc3ccncc3)n2)cc1,1.620500418,-0.209853595,1.629409599,,,3.380312565
Cc1nc(C(=O)NC2CC2)ccc1C#N,,,1.558348509,,,
COCC(=O)N1CC[C@H](c2nnc(-c3ccc(C)cc3)o2)C1,0.675686709,0.133088451,1.722140125,,,1.027920136
CNC(=O)CC1CCN(c2ncccn2)CC1,0.675686709,-0.084611841,1.698970004,,,1.027920136
NC(=O)COc1ccccc1C(=O)Nc1cccc(-c2ccc3ccccc3c2)n1,1.738439646,-0.529318795,,,,3.027327179
Cc1ccc(CN(C)c2ncnc3c2cnn3C)o1,1.283052343,-0.182351667,1.612041745,,,2.348384704
CC(C)c1nnc(CN2CCN(c3nccs3)CC2)o1,0.675686709,-0.01269957,1.716587578,,,2.086754788
Cn1cc(C(C)(C)NC(=O)C#Cc2ccc3c(c2)OCO3)cn1,0.675686709,0.589952849,,,,1.70814885
N#Cc1ccccc1NC(=O)CCc1ccccc1,1.203141719,-0.257738965,,,,2.658640906
Clc1cccc(Nc2ncnc3[nH]ncc23)c1Cl,,,0.509874285,,,
CS(=O)(=O)Cc1ccn(-c2ccccc2)n1,0.675686709,-0.179812616,1.507855872,,,1.027920136
Cc1ccc(NC(=O)CN2CCCC(c3nc4ccccc4o3)C2)cc1C,2.334206374,0.034201127,1.0,,,3.41640083
CCCOc1ccccc1C(=O)N1CC(Oc2cccc(OC)c2)C1,1.967707064,-0.142465812,1.626340367,,,3.134906696
CC(=O)N1CCC(Nc2ncnc3cc(-c4ccc(Br)cc4)sc23)CC1,0.806654724,0.771514668,1.008174184,,,1.635905772
CCN(CC)C(=O)c1ccc(NC(C)=O)cc1,0.675686709,0.290552817,1.539076099,,,1.409070438
Cc1cc(N2CCCC2)nc(C2CCCN(C)C2)n1,0.964165311,,,2.0,1.861522463,2.519927699
Cc1ccnc(NC(=O)c2ccnc(C)n2)c1,2.136247975,,,,,2.754764081
N#Cc1cc2c(nc1SCc1cccnc1)CCCCCC2,,-0.039757982,-0.657577319,,,
CN(c1ncnc2c1cnn2CCO)C1CCCCC1,0.675686709,-0.172579322,1.650307523,,,1.889178401
Cc1sc2ncnc(OCC(=O)Nc3ccc4c(c3)OCO4)c2c1C,,-0.00623067,-0.585026652,,,
c1ccc(Cc2ccccc2-c2nnc(-c3cccnc3)o2)cc1,,-0.346756366,-0.657577319,,,
CCc1nnc(NC(=O)Cc2c(C)noc2C)s1,0.675686709,1.108457557,1.649237472,,,1.027920136
COc1ccc(/C=C/C(=O)c2c(C)nc3ccccc3c2N)cc1,2.258919698,-0.705421816,1.59747579,,,3.075357144
CCCN(C)C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1,0.675686709,1.965645119,1.59505509,,,1.647901076
Cc1cc(C(=O)NCC2CCN(c3ccc4ccccc4n3)CC2)cnc1C,1.764213506,0.34138603,,,,2.67861943
Cc1nc(COc2ccc(F)cc2)sc1C(=O)N1CCC(C)CC1,1.955408712,-0.265177692,1.675595056,,,3.399959639
CC(C)(C)NC(=O)NCCn1nc2c(cc1=O)CCCC2,1.084540532,1.826398101,1.676327734,,,2.020725804
CC(c1ccccc1)N1CC(C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1=O,1.506816098,,1.855519156,,,2.657034807
CCCc1ccc(C(=O)CSc2nncs2)cc1,2.441157629,-0.326773578,,,,3.099159728
CN(CC1CCC1)C(=O)C1CCN(c2ccc3nncn3n2)CC1,0.887561041,1.0643813,,,,2.099169406
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,,1.035733431,1.538196578,0.630986911,1.244598701,2.607477542
